file_name,type,n_semitones,rate,preset,hpss,y_id,y,preset_id
Media-105002_105,Waltz,0.0,1.4142135623730951,music standard,0,7,Waltz,3
Media-105002_121_hpss,Waltz,-2.0,2.0,film standard,1,7,Waltz,1
Media-105002_121,Waltz,-2.0,2.0,film standard,0,7,Waltz,1
Media-105002_97_hpss,Waltz,-1.0,1.4142135623730951,film standard,1,7,Waltz,1
Media-105002_97,Waltz,-1.0,1.4142135623730951,film standard,0,7,Waltz,1
Media-105002_20_hpss,Waltz,1.0,0.5,film light,1,7,Waltz,0
Media-105002_20,Waltz,1.0,0.5,film light,0,7,Waltz,0
Media-105002_78_hpss,Waltz,1.0,1.0,radio,1,7,Waltz,4
Media-105002_78,Waltz,1.0,1.0,radio,0,7,Waltz,4
Media-105002_10_hpss,Waltz,-1.0,0.5,music light,1,7,Waltz,2
Media-105002_10,Waltz,-1.0,0.5,music light,0,7,Waltz,2
Media-105002_60_hpss,Waltz,-2.0,1.0,radio,1,6,VienneseWaltz,4
Media-105002_60,Waltz,-2.0,1.0,radio,0,6,VienneseWaltz,4
Media-105002_45_hpss,Waltz,0.0,0.7071067811865476,music standard,1,7,Waltz,3
Media-105002_45,Waltz,0.0,0.7071067811865476,music standard,0,7,Waltz,3
Media-105002_22_hpss,Waltz,1.0,0.5,music light,1,7,Waltz,2
Media-105002_22,Waltz,1.0,0.5,music light,0,7,Waltz,2
Media-105002_124_hpss,Waltz,-2.0,2.0,music light,1,7,Waltz,2
Media-105002_124,Waltz,-2.0,2.0,music light,0,7,Waltz,2
Media-105002_103_hpss,Waltz,0.0,1.4142135623730951,film standard,1,7,Waltz,1
Media-105002_103,Waltz,0.0,1.4142135623730951,film standard,0,7,Waltz,1
Media-105002_33_hpss,Waltz,-2.0,0.7071067811865476,music standard,1,7,Waltz,3
Media-105002_33,Waltz,-2.0,0.7071067811865476,music standard,0,7,Waltz,3
Media-105002_139_hpss,Waltz,1.0,2.0,film standard,1,7,Waltz,1
Media-105002_139,Waltz,1.0,2.0,film standard,0,5,Tango,1
Media-105002_05_hpss,Waltz,-2.0,0.5,speech,1,7,Waltz,5
Media-105002_05,Waltz,-2.0,0.5,speech,0,7,Waltz,5
Media-105002_35_hpss,Waltz,-2.0,0.7071067811865476,speech,1,7,Waltz,5
Media-105002_35,Waltz,-2.0,0.7071067811865476,speech,0,7,Waltz,5
Media-105002_64_hpss,Waltz,-2.0,1.0,music light,1,7,Waltz,2
Media-105002_64,Waltz,-2.0,1.0,music light,0,6,VienneseWaltz,2
Media-105002_89_hpss,Waltz,2.0,1.0,speech,1,7,Waltz,5
Media-105002_89,Waltz,2.0,1.0,speech,0,7,Waltz,5
Media-105002_41_hpss,Waltz,-1.0,0.7071067811865476,speech,1,7,Waltz,5
Media-105002_41,Waltz,-1.0,0.7071067811865476,speech,0,7,Waltz,5
Media-105002_51_hpss,Waltz,1.0,0.7071067811865476,music standard,1,7,Waltz,3
Media-105002_51,Waltz,1.0,0.7071067811865476,music standard,0,7,Waltz,3
Media-105002_42_hpss,Waltz,0.0,0.7071067811865476,radio,1,7,Waltz,4
Media-105002_42,Waltz,0.0,0.7071067811865476,radio,0,7,Waltz,4
Media-105002_102_hpss,Waltz,0.0,1.4142135623730951,radio,1,7,Waltz,4
Media-105002_102,Waltz,0.0,1.4142135623730951,radio,0,6,VienneseWaltz,4
Media-105002_83_hpss,Waltz,1.0,1.0,speech,1,7,Waltz,5
Media-105002_83,Waltz,1.0,1.0,speech,0,7,Waltz,5
Media-105002_93_hpss,Waltz,-2.0,1.4142135623730951,music standard,1,7,Waltz,3
Media-105002_93,Waltz,-2.0,1.4142135623730951,music standard,0,7,Waltz,3
Media-105002_66_hpss,Waltz,-1.0,1.0,radio,1,7,Waltz,4
Media-105002_66,Waltz,-1.0,1.0,radio,0,6,VienneseWaltz,4
Media-105002_67_hpss,Waltz,-1.0,1.0,film standard,1,7,Waltz,1
Media-105002_67,Waltz,-1.0,1.0,film standard,0,7,Waltz,1
Media-105002_79_hpss,Waltz,1.0,1.0,film standard,1,7,Waltz,1
Media-105002_79,Waltz,1.0,1.0,film standard,0,7,Waltz,1
Media-105002_06_hpss,Waltz,-1.0,0.5,radio,1,7,Waltz,4
Media-105002_06,Waltz,-1.0,0.5,radio,0,7,Waltz,4
Media-105002_132_hpss,Waltz,0.0,2.0,radio,1,7,Waltz,4
Media-105002_132,Waltz,0.0,2.0,radio,0,7,Waltz,4
Media-105002_127_hpss,Waltz,-1.0,2.0,film standard,1,7,Waltz,1
Media-105002_127,Waltz,-1.0,2.0,film standard,0,7,Waltz,1
Media-105002_24_hpss,Waltz,2.0,0.5,radio,1,7,Waltz,4
Media-105002_24,Waltz,2.0,0.5,radio,0,7,Waltz,4
Media-105002_144_hpss,Waltz,2.0,2.0,radio,1,7,Waltz,4
Media-105002_144,Waltz,2.0,2.0,radio,0,7,Waltz,4
Media-105002_104_hpss,Waltz,0.0,1.4142135623730951,film light,1,7,Waltz,0
Media-105002_104,Waltz,0.0,1.4142135623730951,film light,0,7,Waltz,0
Media-105002_38_hpss,Waltz,-1.0,0.7071067811865476,film light,1,7,Waltz,0
Media-105002_38,Waltz,-1.0,0.7071067811865476,film light,0,7,Waltz,0
Media-105002_108_hpss,Waltz,1.0,1.4142135623730951,radio,1,7,Waltz,4
Media-105002_108,Waltz,1.0,1.4142135623730951,radio,0,6,VienneseWaltz,4
Media-105002_117_hpss,Waltz,2.0,1.4142135623730951,music standard,1,7,Waltz,3
Media-105002_117,Waltz,2.0,1.4142135623730951,music standard,0,7,Waltz,3
Media-105002_19_hpss,Waltz,1.0,0.5,film standard,1,7,Waltz,1
Media-105002_19,Waltz,1.0,0.5,film standard,0,7,Waltz,1
Media-105002_81_hpss,Waltz,1.0,1.0,music standard,1,7,Waltz,3
Media-105002_81,Waltz,1.0,1.0,music standard,0,7,Waltz,3
Media-105002_73_hpss,Waltz,0.0,1.0,film standard,1,7,Waltz,1
Media-105002_73,Waltz,0.0,1.0,film standard,0,7,Waltz,1
Media-105002_55_hpss,Waltz,2.0,0.7071067811865476,film standard,1,7,Waltz,1
Media-105002_55,Waltz,2.0,0.7071067811865476,film standard,0,7,Waltz,1
Media-105002_136_hpss,Waltz,0.0,2.0,music light,1,7,Waltz,2
Media-105002_136,Waltz,0.0,2.0,music light,0,7,Waltz,2
Media-105002_18_hpss,Waltz,1.0,0.5,radio,1,7,Waltz,4
Media-105002_18,Waltz,1.0,0.5,radio,0,7,Waltz,4
Media-105002_11_hpss,Waltz,-1.0,0.5,speech,1,7,Waltz,5
Media-105002_11,Waltz,-1.0,0.5,speech,0,7,Waltz,5
Media-105002_32_hpss,Waltz,-2.0,0.7071067811865476,film light,1,7,Waltz,0
Media-105002_32,Waltz,-2.0,0.7071067811865476,film light,0,7,Waltz,0
Media-105002_120_hpss,Waltz,-2.0,2.0,radio,1,7,Waltz,4
Media-105002_120,Waltz,-2.0,2.0,radio,0,6,VienneseWaltz,4
Media-105002_145_hpss,Waltz,2.0,2.0,film standard,1,7,Waltz,1
Media-105002_145,Waltz,2.0,2.0,film standard,0,7,Waltz,1
Media-105002_36_hpss,Waltz,-1.0,0.7071067811865476,radio,1,7,Waltz,4
Media-105002_36,Waltz,-1.0,0.7071067811865476,radio,0,6,VienneseWaltz,4
Media-105002_12_hpss,Waltz,0.0,0.5,radio,1,7,Waltz,4
Media-105002_12,Waltz,0.0,0.5,radio,0,7,Waltz,4
Media-105002_61_hpss,Waltz,-2.0,1.0,film standard,1,7,Waltz,1
Media-105002_61,Waltz,-2.0,1.0,film standard,0,7,Waltz,1
Media-105002_130_hpss,Waltz,-1.0,2.0,music light,1,7,Waltz,2
Media-105002_130,Waltz,-1.0,2.0,music light,0,7,Waltz,2
Media-105002_148_hpss,Waltz,2.0,2.0,music light,1,7,Waltz,2
Media-105002_148,Waltz,2.0,2.0,music light,0,7,Waltz,2
Media-105002_142_hpss,Waltz,1.0,2.0,music light,1,7,Waltz,2
Media-105002_142,Waltz,1.0,2.0,music light,0,5,Tango,2
Media-105002_87_hpss,Waltz,2.0,1.0,music standard,1,7,Waltz,3
Media-105002_87,Waltz,2.0,1.0,music standard,0,7,Waltz,3
Media-105002_149_hpss,Waltz,2.0,2.0,speech,1,7,Waltz,5
Media-105002_149,Waltz,2.0,2.0,speech,0,7,Waltz,5
Media-105002_95_hpss,Waltz,-2.0,1.4142135623730951,speech,1,7,Waltz,5
Media-105002_95,Waltz,-2.0,1.4142135623730951,speech,0,7,Waltz,5
Media-105002_85_hpss,Waltz,2.0,1.0,film standard,1,7,Waltz,1
Media-105002_85,Waltz,2.0,1.0,film standard,0,7,Waltz,1
Media-105002_143_hpss,Waltz,1.0,2.0,speech,1,7,Waltz,5
Media-105002_143,Waltz,1.0,2.0,speech,0,5,Tango,5
Media-105002_126_hpss,Waltz,-1.0,2.0,radio,1,7,Waltz,4
Media-105002_126,Waltz,-1.0,2.0,radio,0,6,VienneseWaltz,4
Media-105002_99_hpss,Waltz,-1.0,1.4142135623730951,music standard,1,7,Waltz,3
Media-105002_99,Waltz,-1.0,1.4142135623730951,music standard,0,7,Waltz,3
Media-105002_17_hpss,Waltz,0.0,0.5,speech,1,7,Waltz,5
Media-105002_17,Waltz,0.0,0.5,speech,0,7,Waltz,5
Media-105002_147_hpss,Waltz,2.0,2.0,music standard,1,7,Waltz,3
Media-105002_147,Waltz,2.0,2.0,music standard,0,7,Waltz,3
Media-105002_62_hpss,Waltz,-2.0,1.0,film light,1,7,Waltz,0
Media-105002_62,Waltz,-2.0,1.0,film light,0,7,Waltz,0
Media-105002_28_hpss,Waltz,2.0,0.5,music light,1,7,Waltz,2
Media-105002_28,Waltz,2.0,0.5,music light,0,7,Waltz,2
Media-105002_137_hpss,Waltz,0.0,2.0,speech,1,7,Waltz,5
Media-105002_137,Waltz,0.0,2.0,speech,0,7,Waltz,5
Media-105002_57_hpss,Waltz,2.0,0.7071067811865476,music standard,1,7,Waltz,3
Media-105002_57,Waltz,2.0,0.7071067811865476,music standard,0,7,Waltz,3
Media-105002_13_hpss,Waltz,0.0,0.5,film standard,1,7,Waltz,1
Media-105002_13,Waltz,0.0,0.5,film standard,0,7,Waltz,1
Media-105002_58_hpss,Waltz,2.0,0.7071067811865476,music light,1,7,Waltz,2
Media-105002_58,Waltz,2.0,0.7071067811865476,music light,0,7,Waltz,2
Media-105002_100_hpss,Waltz,-1.0,1.4142135623730951,music light,1,7,Waltz,2
Media-105002_100,Waltz,-1.0,1.4142135623730951,music light,0,7,Waltz,2
Media-105002_59_hpss,Waltz,2.0,0.7071067811865476,speech,1,7,Waltz,5
Media-105002_59,Waltz,2.0,0.7071067811865476,speech,0,7,Waltz,5
Media-105002_96_hpss,Waltz,-1.0,1.4142135623730951,radio,1,7,Waltz,4
Media-105002_96,Waltz,-1.0,1.4142135623730951,radio,0,6,VienneseWaltz,4
Media-105002_113_hpss,Waltz,1.0,1.4142135623730951,speech,1,7,Waltz,5
Media-105002_113,Waltz,1.0,1.4142135623730951,speech,0,7,Waltz,5
Media-105002_39_hpss,Waltz,-1.0,0.7071067811865476,music standard,1,7,Waltz,3
Media-105002_39,Waltz,-1.0,0.7071067811865476,music standard,0,7,Waltz,3
Media-105002_133_hpss,Waltz,0.0,2.0,film standard,1,7,Waltz,1
Media-105002_133,Waltz,0.0,2.0,film standard,0,7,Waltz,1
Media-105002_01_hpss,Waltz,-2.0,0.5,film standard,1,7,Waltz,1
Media-105002_01,Waltz,-2.0,0.5,film standard,0,7,Waltz,1
Media-105002_98_hpss,Waltz,-1.0,1.4142135623730951,film light,1,7,Waltz,0
Media-105002_98,Waltz,-1.0,1.4142135623730951,film light,0,7,Waltz,0
Media-105002_101_hpss,Waltz,-1.0,1.4142135623730951,speech,1,7,Waltz,5
Media-105002_101,Waltz,-1.0,1.4142135623730951,speech,0,7,Waltz,5
Media-105002_107_hpss,Waltz,0.0,1.4142135623730951,speech,1,7,Waltz,5
Media-105002_107,Waltz,0.0,1.4142135623730951,speech,0,7,Waltz,5
Media-105002_91_hpss,Waltz,-2.0,1.4142135623730951,film standard,1,7,Waltz,1
Media-105002_91,Waltz,-2.0,1.4142135623730951,film standard,0,7,Waltz,1
Media-105002_128_hpss,Waltz,-1.0,2.0,film light,1,7,Waltz,0
Media-105002_128,Waltz,-1.0,2.0,film light,0,7,Waltz,0
Media-105002_56_hpss,Waltz,2.0,0.7071067811865476,film light,1,7,Waltz,0
Media-105002_56,Waltz,2.0,0.7071067811865476,film light,0,7,Waltz,0
Media-105002_63_hpss,Waltz,-2.0,1.0,music standard,1,7,Waltz,3
Media-105002_63,Waltz,-2.0,1.0,music standard,0,7,Waltz,3
Media-105002_77_hpss,Waltz,0.0,1.0,speech,1,7,Waltz,5
Media-105002_77,Waltz,0.0,1.0,speech,0,7,Waltz,5
Media-105002_140_hpss,Waltz,1.0,2.0,film light,1,7,Waltz,0
Media-105002_140,Waltz,1.0,2.0,film light,0,5,Tango,0
Media-105002_08_hpss,Waltz,-1.0,0.5,film light,1,7,Waltz,0
Media-105002_08,Waltz,-1.0,0.5,film light,0,7,Waltz,0
Media-105002_135_hpss,Waltz,0.0,2.0,music standard,1,7,Waltz,3
Media-105002_135,Waltz,0.0,2.0,music standard,0,7,Waltz,3
Media-105002_27_hpss,Waltz,2.0,0.5,music standard,1,7,Waltz,3
Media-105002_27,Waltz,2.0,0.5,music standard,0,7,Waltz,3
Media-105002_02_hpss,Waltz,-2.0,0.5,film light,1,7,Waltz,0
Media-105002_02,Waltz,-2.0,0.5,film light,0,7,Waltz,0
Media-105002_70_hpss,Waltz,-1.0,1.0,music light,1,7,Waltz,2
Media-105002_70,Waltz,-1.0,1.0,music light,0,7,Waltz,2
Media-105002_111_hpss,Waltz,1.0,1.4142135623730951,music standard,1,7,Waltz,3
Media-105002_111,Waltz,1.0,1.4142135623730951,music standard,0,7,Waltz,3
Media-105002_80_hpss,Waltz,1.0,1.0,film light,1,7,Waltz,0
Media-105002_80,Waltz,1.0,1.0,film light,0,7,Waltz,0
Media-105002_76_hpss,Waltz,0.0,1.0,music light,1,7,Waltz,2
Media-105002_76,Waltz,0.0,1.0,music light,0,7,Waltz,2
Media-105002_48_hpss,Waltz,1.0,0.7071067811865476,radio,1,7,Waltz,4
Media-105002_48,Waltz,1.0,0.7071067811865476,radio,0,7,Waltz,4
Media-105002_141_hpss,Waltz,1.0,2.0,music standard,1,7,Waltz,3
Media-105002_141,Waltz,1.0,2.0,music standard,0,5,Tango,3
Media-105002_74_hpss,Waltz,0.0,1.0,film light,1,7,Waltz,0
Media-105002_74,Waltz,0.0,1.0,film light,0,7,Waltz,0
Media-105002_88_hpss,Waltz,2.0,1.0,music light,1,7,Waltz,2
Media-105002_88,Waltz,2.0,1.0,music light,0,7,Waltz,2
Media-105002_34_hpss,Waltz,-2.0,0.7071067811865476,music light,1,7,Waltz,2
Media-105002_34,Waltz,-2.0,0.7071067811865476,music light,0,7,Waltz,2
Media-105002_54_hpss,Waltz,2.0,0.7071067811865476,radio,1,7,Waltz,4
Media-105002_54,Waltz,2.0,0.7071067811865476,radio,0,7,Waltz,4
Media-105002_82_hpss,Waltz,1.0,1.0,music light,1,7,Waltz,2
Media-105002_82,Waltz,1.0,1.0,music light,0,7,Waltz,2
Media-105002_52_hpss,Waltz,1.0,0.7071067811865476,music light,1,7,Waltz,2
Media-105002_52,Waltz,1.0,0.7071067811865476,music light,0,7,Waltz,2
Media-105002_86_hpss,Waltz,2.0,1.0,film light,1,7,Waltz,0
Media-105002_86,Waltz,2.0,1.0,film light,0,7,Waltz,0
Media-105002_84_hpss,Waltz,2.0,1.0,radio,1,7,Waltz,4
Media-105002_84,Waltz,2.0,1.0,radio,0,7,Waltz,4
Media-105002_07_hpss,Waltz,-1.0,0.5,film standard,1,7,Waltz,1
Media-105002_07,Waltz,-1.0,0.5,film standard,0,7,Waltz,1
Media-105002_29_hpss,Waltz,2.0,0.5,speech,1,7,Waltz,5
Media-105002_29,Waltz,2.0,0.5,speech,0,7,Waltz,5
Media-105002_90_hpss,Waltz,-2.0,1.4142135623730951,radio,1,7,Waltz,4
Media-105002_90,Waltz,-2.0,1.4142135623730951,radio,0,6,VienneseWaltz,4
Media-105002_25_hpss,Waltz,2.0,0.5,film standard,1,7,Waltz,1
Media-105002_25,Waltz,2.0,0.5,film standard,0,7,Waltz,1
Media-105002_109_hpss,Waltz,1.0,1.4142135623730951,film standard,1,7,Waltz,1
Media-105002_109,Waltz,1.0,1.4142135623730951,film standard,0,7,Waltz,1
Media-105002_30_hpss,Waltz,-2.0,0.7071067811865476,radio,1,7,Waltz,4
Media-105002_30,Waltz,-2.0,0.7071067811865476,radio,0,6,VienneseWaltz,4
Media-105002_115_hpss,Waltz,2.0,1.4142135623730951,film standard,1,7,Waltz,1
Media-105002_115,Waltz,2.0,1.4142135623730951,film standard,0,7,Waltz,1
Media-105002_31_hpss,Waltz,-2.0,0.7071067811865476,film standard,1,7,Waltz,1
Media-105002_31,Waltz,-2.0,0.7071067811865476,film standard,0,7,Waltz,1
Media-105002_94_hpss,Waltz,-2.0,1.4142135623730951,music light,1,7,Waltz,2
Media-105002_94,Waltz,-2.0,1.4142135623730951,music light,0,7,Waltz,2
Media-105002_146_hpss,Waltz,2.0,2.0,film light,1,7,Waltz,0
Media-105002_146,Waltz,2.0,2.0,film light,0,7,Waltz,0
Media-105002_112_hpss,Waltz,1.0,1.4142135623730951,music light,1,7,Waltz,2
Media-105002_112,Waltz,1.0,1.4142135623730951,music light,0,7,Waltz,2
Media-105002_119_hpss,Waltz,2.0,1.4142135623730951,speech,1,7,Waltz,5
Media-105002_119,Waltz,2.0,1.4142135623730951,speech,0,7,Waltz,5
Media-105002_40_hpss,Waltz,-1.0,0.7071067811865476,music light,1,7,Waltz,2
Media-105002_40,Waltz,-1.0,0.7071067811865476,music light,0,7,Waltz,2
Media-105002_72_hpss,Waltz,0.0,1.0,radio,1,7,Waltz,4
Media-105002_72,Waltz,0.0,1.0,radio,0,7,Waltz,4
Media-105002_46_hpss,Waltz,0.0,0.7071067811865476,music light,1,7,Waltz,2
Media-105002_46,Waltz,0.0,0.7071067811865476,music light,0,7,Waltz,2
Media-105002_47_hpss,Waltz,0.0,0.7071067811865476,speech,1,7,Waltz,5
Media-105002_47,Waltz,0.0,0.7071067811865476,speech,0,7,Waltz,5
Media-105002_04_hpss,Waltz,-2.0,0.5,music light,1,7,Waltz,2
Media-105002_04,Waltz,-2.0,0.5,music light,0,7,Waltz,2
Media-105002_114_hpss,Waltz,2.0,1.4142135623730951,radio,1,7,Waltz,4
Media-105002_114,Waltz,2.0,1.4142135623730951,radio,0,6,VienneseWaltz,4
Media-105002_68_hpss,Waltz,-1.0,1.0,film light,1,7,Waltz,0
Media-105002_68,Waltz,-1.0,1.0,film light,0,7,Waltz,0
Media-105002_15_hpss,Waltz,0.0,0.5,music standard,1,7,Waltz,3
Media-105002_15,Waltz,0.0,0.5,music standard,0,7,Waltz,3
Media-105002_50_hpss,Waltz,1.0,0.7071067811865476,film light,1,7,Waltz,0
Media-105002_50,Waltz,1.0,0.7071067811865476,film light,0,7,Waltz,0
Media-105002_69_hpss,Waltz,-1.0,1.0,music standard,1,7,Waltz,3
Media-105002_69,Waltz,-1.0,1.0,music standard,0,7,Waltz,3
Media-105002_125_hpss,Waltz,-2.0,2.0,speech,1,7,Waltz,5
Media-105002_125,Waltz,-2.0,2.0,speech,0,7,Waltz,5
Media-105002_131_hpss,Waltz,-1.0,2.0,speech,1,7,Waltz,5
Media-105002_131,Waltz,-1.0,2.0,speech,0,7,Waltz,5
Media-103719_62_hpss,Jive,-2.0,1.0,film light,1,6,VienneseWaltz,0
Media-103719_62,Jive,-2.0,1.0,film light,0,4,Samba,0
Media-103719_147_hpss,Jive,2.0,2.0,music standard,1,6,VienneseWaltz,3
Media-103719_147,Jive,2.0,2.0,music standard,0,2,Quickstep,3
Media-103719_33_hpss,Jive,-2.0,0.7071067811865476,music standard,1,6,VienneseWaltz,3
Media-103719_33,Jive,-2.0,0.7071067811865476,music standard,0,5,Tango,3
Media-103719_58_hpss,Jive,2.0,0.7071067811865476,music light,1,6,VienneseWaltz,2
Media-103719_58,Jive,2.0,0.7071067811865476,music light,0,5,Tango,2
Media-103719_52_hpss,Jive,1.0,0.7071067811865476,music light,1,6,VienneseWaltz,2
Media-103719_52,Jive,1.0,0.7071067811865476,music light,0,5,Tango,2
Media-103719_149_hpss,Jive,2.0,2.0,speech,1,6,VienneseWaltz,5
Media-103719_149,Jive,2.0,2.0,speech,0,2,Quickstep,5
Media-103719_26_hpss,Jive,2.0,0.5,film light,1,7,Waltz,0
Media-103719_26,Jive,2.0,0.5,film light,0,5,Tango,0
Media-103719_07_hpss,Jive,-1.0,0.5,film standard,1,6,VienneseWaltz,1
Media-103719_07,Jive,-1.0,0.5,film standard,0,5,Tango,1
Media-103719_17_hpss,Jive,0.0,0.5,speech,1,6,VienneseWaltz,5
Media-103719_17,Jive,0.0,0.5,speech,0,5,Tango,5
Media-103719_46_hpss,Jive,0.0,0.7071067811865476,music light,1,6,VienneseWaltz,2
Media-103719_46,Jive,0.0,0.7071067811865476,music light,0,5,Tango,2
Media-103719_39_hpss,Jive,-1.0,0.7071067811865476,music standard,1,6,VienneseWaltz,3
Media-103719_39,Jive,-1.0,0.7071067811865476,music standard,0,5,Tango,3
Media-103719_91_hpss,Jive,-2.0,1.4142135623730951,film standard,1,5,Tango,1
Media-103719_91,Jive,-2.0,1.4142135623730951,film standard,0,6,VienneseWaltz,1
Media-103719_23_hpss,Jive,1.0,0.5,speech,1,7,Waltz,5
Media-103719_23,Jive,1.0,0.5,speech,0,5,Tango,5
Media-103719_133_hpss,Jive,0.0,2.0,film standard,1,6,VienneseWaltz,1
Media-103719_133,Jive,0.0,2.0,film standard,0,2,Quickstep,1
Media-103719_09_hpss,Jive,-1.0,0.5,music standard,1,6,VienneseWaltz,3
Media-103719_09,Jive,-1.0,0.5,music standard,0,5,Tango,3
Media-103719_31_hpss,Jive,-2.0,0.7071067811865476,film standard,1,6,VienneseWaltz,1
Media-103719_31,Jive,-2.0,0.7071067811865476,film standard,0,5,Tango,1
Media-103719_68_hpss,Jive,-1.0,1.0,film light,1,6,VienneseWaltz,0
Media-103719_68,Jive,-1.0,1.0,film light,0,2,Quickstep,0
Media-103719_109_hpss,Jive,1.0,1.4142135623730951,film standard,1,5,Tango,1
Media-103719_109,Jive,1.0,1.4142135623730951,film standard,0,1,Jive,1
Media-103719_138_hpss,Jive,1.0,2.0,radio,1,6,VienneseWaltz,4
Media-103719_138,Jive,1.0,2.0,radio,0,2,Quickstep,4
Media-103719_139_hpss,Jive,1.0,2.0,film standard,1,6,VienneseWaltz,1
Media-103719_139,Jive,1.0,2.0,film standard,0,2,Quickstep,1
Media-103719_136_hpss,Jive,0.0,2.0,music light,1,6,VienneseWaltz,2
Media-103719_136,Jive,0.0,2.0,music light,0,2,Quickstep,2
Media-103719_19_hpss,Jive,1.0,0.5,film standard,1,7,Waltz,1
Media-103719_19,Jive,1.0,0.5,film standard,0,5,Tango,1
Media-103719_18_hpss,Jive,1.0,0.5,radio,1,6,VienneseWaltz,4
Media-103719_18,Jive,1.0,0.5,radio,0,5,Tango,4
Media-103719_35_hpss,Jive,-2.0,0.7071067811865476,speech,1,6,VienneseWaltz,5
Media-103719_35,Jive,-2.0,0.7071067811865476,speech,0,5,Tango,5
Media-103719_135_hpss,Jive,0.0,2.0,music standard,1,6,VienneseWaltz,3
Media-103719_135,Jive,0.0,2.0,music standard,0,2,Quickstep,3
Media-103719_88_hpss,Jive,2.0,1.0,music light,1,6,VienneseWaltz,2
Media-103719_88,Jive,2.0,1.0,music light,0,2,Quickstep,2
Media-103719_128_hpss,Jive,-1.0,2.0,film light,1,5,Tango,0
Media-103719_128,Jive,-1.0,2.0,film light,0,2,Quickstep,0
Media-103719_53_hpss,Jive,1.0,0.7071067811865476,speech,1,6,VienneseWaltz,5
Media-103719_53,Jive,1.0,0.7071067811865476,speech,0,5,Tango,5
Media-103719_143_hpss,Jive,1.0,2.0,speech,1,6,VienneseWaltz,5
Media-103719_143,Jive,1.0,2.0,speech,0,2,Quickstep,5
Media-103719_111_hpss,Jive,1.0,1.4142135623730951,music standard,1,5,Tango,3
Media-103719_111,Jive,1.0,1.4142135623730951,music standard,0,1,Jive,3
Media-103719_86_hpss,Jive,2.0,1.0,film light,1,6,VienneseWaltz,0
Media-103719_86,Jive,2.0,1.0,film light,0,2,Quickstep,0
Media-103719_65_hpss,Jive,-2.0,1.0,speech,1,6,VienneseWaltz,5
Media-103719_65,Jive,-2.0,1.0,speech,0,4,Samba,5
Media-103719_92_hpss,Jive,-2.0,1.4142135623730951,film light,1,5,Tango,0
Media-103719_92,Jive,-2.0,1.4142135623730951,film light,0,6,VienneseWaltz,0
Media-103719_96_hpss,Jive,-1.0,1.4142135623730951,radio,1,6,VienneseWaltz,4
Media-103719_96,Jive,-1.0,1.4142135623730951,radio,0,1,Jive,4
Media-103719_120_hpss,Jive,-2.0,2.0,radio,1,6,VienneseWaltz,4
Media-103719_120,Jive,-2.0,2.0,radio,0,2,Quickstep,4
Media-103719_113_hpss,Jive,1.0,1.4142135623730951,speech,1,5,Tango,5
Media-103719_113,Jive,1.0,1.4142135623730951,speech,0,1,Jive,5
Media-103719_78_hpss,Jive,1.0,1.0,radio,1,6,VienneseWaltz,4
Media-103719_78,Jive,1.0,1.0,radio,0,2,Quickstep,4
Media-103719_64_hpss,Jive,-2.0,1.0,music light,1,6,VienneseWaltz,2
Media-103719_64,Jive,-2.0,1.0,music light,0,4,Samba,2
Media-103719_08_hpss,Jive,-1.0,0.5,film light,1,6,VienneseWaltz,0
Media-103719_08,Jive,-1.0,0.5,film light,0,5,Tango,0
Media-103719_97_hpss,Jive,-1.0,1.4142135623730951,film standard,1,5,Tango,1
Media-103719_97,Jive,-1.0,1.4142135623730951,film standard,0,1,Jive,1
Media-103719_60_hpss,Jive,-2.0,1.0,radio,1,6,VienneseWaltz,4
Media-103719_60,Jive,-2.0,1.0,radio,0,4,Samba,4
Media-103719_40_hpss,Jive,-1.0,0.7071067811865476,music light,1,6,VienneseWaltz,2
Media-103719_40,Jive,-1.0,0.7071067811865476,music light,0,5,Tango,2
Media-103719_127_hpss,Jive,-1.0,2.0,film standard,1,5,Tango,1
Media-103719_127,Jive,-1.0,2.0,film standard,0,2,Quickstep,1
Media-103719_108_hpss,Jive,1.0,1.4142135623730951,radio,1,6,VienneseWaltz,4
Media-103719_108,Jive,1.0,1.4142135623730951,radio,0,1,Jive,4
Media-103719_100_hpss,Jive,-1.0,1.4142135623730951,music light,1,6,VienneseWaltz,2
Media-103719_100,Jive,-1.0,1.4142135623730951,music light,0,1,Jive,2
Media-103719_02_hpss,Jive,-2.0,0.5,film light,1,7,Waltz,0
Media-103719_02,Jive,-2.0,0.5,film light,0,5,Tango,0
Media-103719_76_hpss,Jive,0.0,1.0,music light,1,6,VienneseWaltz,2
Media-103719_76,Jive,0.0,1.0,music light,0,2,Quickstep,2
Media-103719_75_hpss,Jive,0.0,1.0,music standard,1,6,VienneseWaltz,3
Media-103719_75,Jive,0.0,1.0,music standard,0,2,Quickstep,3
Media-103719_125_hpss,Jive,-2.0,2.0,speech,1,5,Tango,5
Media-103719_125,Jive,-2.0,2.0,speech,0,2,Quickstep,5
Media-103719_105_hpss,Jive,0.0,1.4142135623730951,music standard,1,5,Tango,3
Media-103719_105,Jive,0.0,1.4142135623730951,music standard,0,1,Jive,3
Media-103719_59_hpss,Jive,2.0,0.7071067811865476,speech,1,6,VienneseWaltz,5
Media-103719_59,Jive,2.0,0.7071067811865476,speech,0,5,Tango,5
